Solute;Solvent;SoluteSMILES;SolventSMILES;DeltaGsolv
N-BUTANE;O-XYLENE;CCCC;CC1=CC=CC=C1C;-2.31
METHANOL;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CO;COCCOCCOCCOCCOC;-3.8
CYCLOPENTANOL;ACETONE;C1CCC(C1)O;CC(=O)C;-6.28
2,2,4-TRIMETHYLPENTANE;PHENYLAMINE;CC(C)CC(C)(C)C;c1ccc(cc1)N;-2.81
2-NITROCHLOROBENZENE;1,2-Dichlorethane;C1=CC=C(C(=C1)[N+](=O)[O-])Cl;C(CCl)Cl;-8.66
BUTANONE;CHLOROBENZENE;CCC(=O)C;c1ccc(cc1)Cl;-4.53
ISOPRENE;DODECANE;CC(=C)C=C;CCCCCCCCCCCC;-3.0
TOLUENE;NITROMETHANE;Cc1ccccc1;C[N+](=O)[O-];-4.6
BUTANONE;1-ETHYL-2-PYRROLIDINONE;CCC(=O)C;CCN1CCCC1=O;-4.32
1,3,5-trichloro-2-phenylbenzene;water;c1ccc(cc1)c2c(cc(cc2Cl)Cl)Cl;O;0.42732957288964335
P-XYLENE;2,2,4-TRIMETHYLPENTANE;Cc1ccc(cc1)C;CC(C)CC(C)(C)C;-5.39
ISOPROPANOL;N,N-DIETHYLACETAMIDE;CC(C)O;CCN(CC)C(=O)C;-5.2
BROMOETHANE;HEXANE;CCBr;CCCCCC;-3.14
DIISOBUTYL ETHER;1-OCTANOL;CC(C)COCC(C)C;CCCCCCCCO;-4.64
3-METHYLBUT-1-ENE;DIMETHYLFORMAMIDE;CC(C)C=C;CN(C)C=O;-2.09
OCTANE;CHLOROFORM;CCCCCCCC;C(Cl)(Cl)Cl;-5.32
CHLOROBENZENE;3-METHYLBUTAN-1-OL;c1ccc(cc1)Cl;CC(C)CCO;-5.12
DICHLOROETHANE;N-BUTANOL;C(CCl)Cl;CCCCO;-3.98
ETHANOL;PERFLUOROBENZENE;CCO;c1(c(c(c(c(c1F)F)F)F)F)F;-2.78
ISOBUTANE;PENTANE;CC(C)C;CCCCC;-2.39
TRANS-1,4-DIMETHYLCYCLOHEXANE;TRIBUTYL PHOSPHATE;CC1CCC(CC1)C;CCCCOP(=O)(OCCCC)OCCCC;-4.43
DICHLORODIFLUOROMETHANE;TOLUENE;C(F)(F)(Cl)Cl;CC1=CC=CC=C1;-1.38
PROPANE;PHENYLAMINE;CCC;C1=CC=C(C=C1)N;-0.79
FLUOROETHANE;HEPTANE;CCF;CCCCCCC;-1.45
OCTANE;DIMETHYLFORMAMIDE;CCCCCCCC;CN(C)C=O;-3.74
PHENANTHRENE;CARBON TETRACHLORIDE;C1=CC=C2C(=C1)C=CC3=CC=CC=C32;C(Cl)(Cl)(Cl)Cl;-10.98
1,1,2-trichloro-1,2,2-trifluoroethane;water;C(C(F)(Cl)Cl)(F)(F)Cl;O;1.449483469965839
2,4-LUTIDINE;HEXADECANE;CC1=CC(=NC=C1)C;CCCCCCCCCCCCCCCC;-5.53
PROPANE;HEPTAN-1-OL;CCC;CCCCCCCO;-1.19
3-METHYLBUTAN-1-OL;BROMOBENZENE;CC(C)CCO;c1ccc(cc1)Br;-5.27
TETRAHYDROFURAN;HEXANE;C1CCOC1;CCCCCC;-3.68
ACETONE;PHENYLAMINE;CC(=O)C;c1ccc(cc1)N;-4.14
METHYL SALICYLATE;CARBON TETRACHLORIDE;COC(=O)C1=CC=CC=C1O;C(Cl)(Cl)(Cl)Cl;-7.38
VINYLACETYLENE;METHYL ACETATE;C=CC#C;CC(=O)OC;-3.19
ACETIC ACID;CARBON TETRACHLORIDE;CC(=O)O;C(Cl)(Cl)(Cl)Cl;-3.06
1,4-dichlorobenzene;water;c1cc(ccc1Cl)Cl;O;0.7264331305582502
azetidine;water;C1CNC1;O;-0.45697659760884646
ethyl 4-hydroxybenzoate;water;CCOC(=O)c1ccc(cc1)O;O;-1.403704380142524
PENTANE;N-BUTANOL;CCCCC;CCCCO;-2.7
3-METHYLPENTANE;1-HEXADECENE;CCC(C)CC;CCCCCCCCCCCCCCC=C;-3.43
propanoic acid;water;CCC(=O)O;O;-0.6910576427407997
HEPTANE;P-XYLENE;CCCCCCC;Cc1ccc(cc1)C;-4.55
LEUCOLINE;CHLOROFORM;C1=CC=C2C(=C1)C=CC=N2;C(Cl)(Cl)Cl;-9.52
1-pyrrolidin-1-ylethanone;water;CC(=O)N1CCCC1;O;-1.559758410230493
PROPENE;1,4-DIOXANE;CC=C;C1COCCO1;-1.36
OCTANE;1-OCTANOL;CCCCCCCC;CCCCCCCCO;-4.5
CYCLOHEXANOL;BUTYL ACETATE;C1CCC(CC1)O;CCCCOC(=O)C;-7.07
HEXANE;2-ISOPROPOXYETHANOL;CCCCCC;CC(C)OCCO;-3.17
SULFUR HEXAFLUORIDE;HEXANE;FS(F)(F)(F)(F)F;CCCCCC;-0.4
2,3,4-TRIMETHYLPENTANE;DIMETHYL SULFOXIDE;CC(C)C(C)C(C)C;CS(=O)C;-2.6
ACETYLENE;HEXADECANE;C#C;CCCCCCCCCCCCCCCC;-0.2
ETHYL IODIDE;CHLOROBENZENE;CCI;C1=CC=C(C=C1)Cl;-4.17
CARBON DIOXIDE;METHYL ACETATE;C(=O)=O;CC(=O)OC;-1.13
CARBON DIOXIDE;DICHLOROMETHANE;C(=O)=O;C(Cl)Cl;-0.68
MONOCHLOROETHANE;2-BUTANOL;CCCl;CCC(C)O;-2.41
N-ETHYL PROPANOATE;OCTANE;CCC(=O)OCC;CCCCCCCC;-4.11
DIETHYL ETHER;BROMOBENZENE;CCOCC;c1ccc(cc1)Br;-3.83
CYCLOPENTANONE;1,2-Dichlorethane;C1CCC(=O)C1;C(CCl)Cl;-6.26
BUTANONE;3-METHYLBUTAN-1-OL;CCC(=O)C;CC(C)CCO;-4.11
2,3,4-TRIMETHYLPENTANE;TETRAHYDROFURAN;CC(C)C(C)C(C)C;C1CCOC1;-4.9
ETHYLCYCLOHEXANE;CARBON TETRACHLORIDE;CCC1CCCCC1;C(Cl)(Cl)(Cl)Cl;-5.57
1,1-diethoxyethane;water;CCOC(C)OCC;O;0.13602871672543498
BUTYRONITRILE;HEXANE;CCCC#N;CCCCCC;-3.75
METHYL IODIDE;P-XYLENE;CI;CC1=CC=C(C=C1)C;-3.47
CARBON DIOXIDE;ETHYLENE GLYCOL;C(=O)=O;C(CO)O;-0.14
BUTANETHIOL;HEXADECANE;CCCCS;CCCCCCCCCCCCCCCC;-3.93
4-AMINOPHENOL;CARBON TETRACHLORIDE;C1=CC(=CC=C1N)O;C(Cl)(Cl)(Cl)Cl;-8.27
MOLECULAR OXYGEN;P-XYLENE;O=O;CC1=CC=C(C=C1)C;0.83
1,2,3-trichlorobenzene;water;c1cc(c(c(c1)Cl)Cl)Cl;O;0.666612419024529
(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid;water;C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O;O;-1.6663953307906052
ALLYL ALCOHOL;TETRAETHYLENE GLYCOL DIMETHYL ETHER;C=CCO;COCCOCCOCCOCCOC;-5.0
METHANOL;1-PROPANOL;CO;CCCO;-4.3
OCTANE;4-FORMYLMORPHOLINE;CCCCCCCC;C1COCCN1C=O;-3.1
(2E)-2-BUTENE;TOLUENE;C/C=C/C;CC1=CC=CC=C1;-2.55
1,7-OCTADIENE;2-PROPOXYETHANOL;C=CCCCCC=C;CCCOCCO;-4.52
ISOBUTANE;2-BUTANOL;CC(C)C;CCC(C)O;-1.79
ETHANOL;DICHLOROMETHANE;CCO;C(Cl)Cl;-3.71
2-BUTANOL;HEXADECANE;CCC(C)O;CCCCCCCCCCCCCCCC;-3.19
OCTANE;ACETONITRILE;CCCCCCCC;CC#N;-3.61
MOLECULAR NITROGEN;ACETONE;N#N;CC(=O)C;1.02
BUTANONE;1-HEXADECENE;CCC(=O)C;CCCCCCCCCCCCCCC=C;-3.13
2,4,4-TRIMETHYLPENT-1-ENE;BUTANONE;CC(=C)CC(C)(C)C;CCC(=O)C;-4.34
CARBON TETRACHLORIDE;M-XYLENE;C(Cl)(Cl)(Cl)Cl;Cc1cccc(c1)C;-4.29
2,4-PENTANDIONE;ISOPROPANOL;CC(=O)CC(=O)C;CC(C)O;-5.03
DIMETHYL SULFOXIDE;ETHYL ACETATE;CS(=O)C;CCOC(=O)C;-6.66
1-METHOXYACETONE;METHYLCYCLOHEXANE;CC(=O)COC;CC1CCCCC1;-3.55
TETRAHYDROFURAN;DIETHYLENE GLYCOL DIBUTYL ETHER;C1CCOC1;CCCCOCCOCCOCCCC;-3.88
(2Z)-2-BUTENE;O-XYLENE;C/C=C\C;CC1=CC=CC=C1C;-2.54
PENTAN-2-ONE;1,5-DIMETHYL-2-PYRROLIDINONE;CCCC(=O)C;CC1CCC(=O)N1C;-4.9
CARBON DIOXIDE;ETHANOL;C(=O)=O;CCO;-0.57
2,4-DIMETHYLPENTANE;1-HEXADECENE;CC(C)CC(C)C;CCCCCCCCCCCCCCC=C;-3.72
PINACOLONE;HEXANE;CC(=O)C(C)(C)C;CCCCCC;-4.34
PROPENE;NONANE;CC=C;CCCCCCCCC;-1.69
PENTAN-2-ONE;N-ETHYLACETAMIDE;CCCC(=O)C;CCNC(=O)C;-4.61
(2E)-2-BUTENE;ISOPROPANOL;C/C=C/C;CC(C)O;-2.11
2,4-DIMETHYLPENTANE;PENTANE;CC(C)CC(C)C;CCCCC;-4.31
HEXANE;NITROMETHANE;CCCCCC;C[N+](=O)[O-];-2.26
TERT-BUTANOL;P-XYLENE;CC(C)(C)O;Cc1ccc(cc1)C;-3.36
DIHYDROGEN;1-PROPANOL;[HH];CCCO;1.53
TERT-BUTANOL;ISOBUTANOL;CC(C)(C)O;CC(C)CO;-5.14
ACETONITRILE;SULFOLANE;CC#N;C1CCS(=O)(=O)C1;-4.51
ISOHEXANE;CHLOROFORM;CCCC(C)C;C(Cl)(Cl)Cl;-3.7
PENTAN-2-ONE;TOLUENE;CCCC(=O)C;Cc1ccccc1;-5.02
3-ETHYL-3-PENTANOL;CHLOROFORM;CCC(CC)(CC)O;C(Cl)(Cl)Cl;-7.06
DIISOPROPYL ETHER;2,2,4-TRIMETHYLPENTANE;CC(C)OC(C)C;CC(C)CC(C)(C)C;-3.78
2,2-DIMETHYLBUTANE;N-METHYLPYRROLIDONE;CCC(C)(C)C;CN1CCCC1=O;-2.13
MOLECULAR NITROGEN;HEXANOL;N#N;CCCCCCO;1.3
2-METHYL-2-PENTANOL;DECANE;CCCC(C)(C)O;CCCCCCCCCC;-4.54
M-XYLENE;M-XYLENE;Cc1cccc(c1)C;Cc1cccc(c1)C;-5.8
METHYLCYCLOPENTANE;HEPTAN-1-OL;CC1CCCC1;CCCCCCCO;-3.51
1-METHYLPIPERIDINE;METHYL TERT-BUTYL ETHER;CN1CCCCC1;CC(C)(C)OC;-4.8
TERT-AMYL METHYL ETHER;METHYLCYCLOHEXANE;CCC(C)(C)OC;CC1CCCCC1;-4.41
(3S)-hexan-3-ol;water;CCC[C@H](CC)O;O;-0.06684152238892441
decan-2-one;water;CCCCCCCCC(=O)C;O;0.3805133638632528
N-BUTANE;DECANE;CCCC;CCCCCCCCCC;-2.44
ALLYL ALCOHOL;N,N-DIMETHYLACETAMIDE;C=CCO;CC(=O)N(C)C;-4.69
HEXENE;FORMAMIDE;CCCCC=C;C(=O)N;-0.91
DIISOPROPYL ETHER;1,2-PROPANEDIOL;CC(C)OC(C)C;CC(CO)O;-2.63
1,1-DIFLUOROETHANE;2-METHYLBUTAN-1-OL;CC(F)F;CCC(C)CO;-1.23
DIETHYL SULFIDE;HEXADECANE;CCSCC;CCCCCCCCCCCCCCCC;-4.23
ETHANE;N-BUTANOL;CC;CCCCO;-0.63
BUTANONE;4-FORMYLMORPHOLINE;CCC(=O)C;C1COCCN1C=O;-4.12
ETHYL IODIDE;TOLUENE;CCI;CC1=CC=CC=C1;-4.21
N-BUTANE;1-PROPANOL;CCCC;CCCO;-1.98
METHANOL;N-ETHYLACETAMIDE;CO;CCNC(=O)C;-4.6
DIMETHYLFORMAMIDE;1-OCTANOL;CN(C)C=O;CCCCCCCCO;-5.98
TOLUENE;HEXADECANE;Cc1ccccc1;CCCCCCCCCCCCCCCC;-4.56
HEXENE;METHYL ACETATE;CCCCC=C;CC(=O)OC;-3.51
ISOBUTANOL;M-XYLENE;CC(C)CO;Cc1cccc(c1)C;-4.1
ETHYL ACETATE;TETRAETHYLENE GLYCOL DIMETHYL ETHER;CCOC(=O)C;COCCOCCOCCOCCOC;-4.02
2-BROMOBUTANE;1-HEXADECENE;CCC(C)Br;CCCCCCCCCCCCCCC=C;-3.95
PENT-1-ENE;CHLOROBENZENE;CCCC=C;C1=CC=C(C=C1)Cl;-3.01
1,1-DIFLUOROETHANE;TERT-BUTANOL;CC(F)F;CC(C)(C)O;-1.42
PROPENE;CARBON TETRACHLORIDE;CC=C;C(Cl)(Cl)(Cl)Cl;-1.84
CARBONYL SULFIDE;TRIBUTYL PHOSPHATE;C(=O)=S;CCCCOP(=O)(OCCCC)OCCCC;-1.5
ISOPENTANE;PHENYLAMINE;CCC(C)C;C1=CC=C(C=C1)N;-1.54
DODECANE;DIMETHYLFORMAMIDE;CCCCCCCCCCCC;CN(C)C=O;-6.15
ISOBUTYRALDEHYDE;5,8,11,14-TETRAOXAOCTADECANE;CC(C)C=O;CCCCOCCOCCOCCOCCCC;-3.58
PENTANOL;CHLOROBENZENE;CCCCCO;c1ccc(cc1)Cl;-5.35
3'-AMINOACETOPHENONE;CHLOROFORM;CC(=O)C1=CC(=CC=C1)N;C(Cl)(Cl)Cl;-11.09
N-BUTYLAMINE;CARBON TETRACHLORIDE;CCCCN;C(Cl)(Cl)(Cl)Cl;-4.29
1,4-DIOXANE;BENZONITRILE;C1COCCO1;c1ccc(cc1)C#N;-5.15
METHYL TERT-BUTYL ETHER;HEXANOL;CC(C)(C)OC;CCCCCCO;-3.55
2-methylpropane;water;CC(C)C;O;1.5873311965435448
OCTANE;2,2,4-TRIMETHYLPENTANE;CCCCCCCC;CC(C)CC(C)(C)C;-5.26
HEPT-1-ENE;SULFOLANE;CCCCCC=C;C1CCS(=O)(=O)C1;-2.59
CARBON MONOXIDE;ISOBUTANOL;[C-]#[O+];CC(C)CO;1.04
ethoxybenzene;water;CCOc1ccccc1;O;0.4117241698808464
METHANE;UNDECANE;C;CCCCCCCCCCC;0.27
BENZENE;TERT-BUTANOL;C1=CC=CC=C1;CC(C)(C)O;-3.71
MOLECULAR OXYGEN;PHENYLAMINE;O=O;C1=CC=C(C=C1)N;1.66
CARBON TETRACHLORIDE;HEXANOL;C(Cl)(Cl)(Cl)Cl;CCCCCCO;-3.84
FLUOROBENZENE;PYRIDINE;c1ccc(cc1)F;c1ccncc1;-4.69
(2Z)-2-BUTENE;ALLYL ALCOHOL;C/C=C\C;C=CCO;-2.13
ISOBUTYRALDEHYDE;4-FORMYLMORPHOLINE;CC(C)C=O;C1COCCN1C=O;-3.63
ETHYLENE;HEPTAN-1-OL;C=C;CCCCCCCO;-0.43
ETHYL IODIDE;N-BUTANOL;CCI;CCCCO;-3.62
ETHYL ACETATE;ETHANOL;CCOC(=O)C;CCO;-4.06
N-(3,4-dichlorophenyl)propanamide;water;CCC(=O)Nc1ccc(c(c1)Cl)Cl;O;-1.034376508934331
CARBON TETRACHLORIDE;N,N-DIBUTYLFORMAMIDE;C(Cl)(Cl)(Cl)Cl;CCCCN(CCCC)C=O;-4.11
MOLECULAR NITROGEN;N-BUTANOL;N#N;CCCCO;1.24
TRANS-PIPERYLENE;N-METHYLPYRROLIDONE;C/C=C/C=C;CN1CCCC1=O;-3.04
3-CHLOROPHENOL;CHLOROFORM;C1=CC(=CC(=C1)Cl)O;C(Cl)(Cl)Cl;-8.01
PROPYLAMINE;CHLOROBENZENE;CCCN;C1=CC=C(C=C1)Cl;-3.59
DIETHYL ETHER;SULFOLANE;CCOCC;C1CCS(=O)(=O)C1;-2.37
CHLOROHEXANE;HEXADECANE;CCCCCCCl;CCCCCCCCCCCCCCCC;-5.06
CARBON DISULFIDE;HEPTANE;C(=S)=S;CCCCCCC;-3.33
bromomethane;water;CBr;O;0.7758502400861071
1-CHLOROBUTANE;1-METHOXYBUTANE;CCCCCl;CCCCOC;-4.37
PENTANE;1-METHYL-2-PIPERIDINONE;CCCCC;CN1CCCCC1=O;-2.16
HEXANOL;BROMOBENZENE;CCCCCCO;c1ccc(cc1)Br;-5.96
ETHYLENE;METHYL ACETATE;C=C;CC(=O)OC;-0.75
METHYL TERT-BUTYL ETHER;N-METHYLACETAMIDE;CC(C)(C)OC;C/C(=N/C)/O;-3.12
(2S)-1,2-dichloropropane;water;C[C@@H](CCl)Cl;O;0.6588097175201304
HEXYLAMINE;HEPTANE;CCCCCCN;CCCCCCC;-5.44
ETHYL FORMATE;DIIODOMETHANE;CCOC=O;C(I)I;-2.99
(2S)-2-methyloxolane;water;C[C@H]1CCCO1;O;0.13082691572250268
1,1-DIFLUOROETHANE;ALLYL ALCOHOL;CC(F)F;C=CCO;-1.6
BENZYL ALCOHOL;DODECANE;c1ccc(cc1)CO;CCCCCCCCCCCC;-5.58
BUTANONE;PERFLUOROBENZENE;CCC(=O)C;c1(c(c(c(c(c1F)F)F)F)F)F;-4.33
pyridine-3-carbaldehyde;water;c1cc(cnc1)C=O;O;-0.8575152748346331
OCTANE;DICHLOROMETHANE;CCCCCCCC;C(Cl)Cl;-5.07
ETHANOL;TETRADECANE;CCO;CCCCCCCCCCCCCC;-1.84
CYCLOHEXENE;N,N-DIMETHYLACETAMIDE;C1CCC=CC1;CC(=O)N(C)C;-3.48
HEPTANE;ETHYLBENZENE;CCCCCCC;CCc1ccccc1;-4.5
PENTAN-2-ONE;DIIODOMETHANE;CCCC(=O)C;C(I)I;-4.22
ETHYLBENZENE;2-PROPOXYETHANOL;CCc1ccccc1;CCCOCCO;-5.21
ETHYL PHENYL ETHER;HEXADECANE;CCOc1ccccc1;CCCCCCCCCCCCCCCC;-5.65
1-BUTENE;N-BUTANOL;CCC=C;CCCCO;-2.01
BUTANONE;1-PROPANOL;CCC(=O)C;CCCO;-4.19
HEPTANE;PENTANE;CCCCCCC;CCCCC;-4.76
3-NITROTOLUENE;CHLOROFORM;CC1=CC(=CC=C1)[N+](=O)[O-];C(Cl)(Cl)Cl;-8.16
HEPTANE;1-HEXADECENE;CCCCCCC;CCCCCCCCCCCCCCC=C;-4.25
2,3,4-TRIMETHYLPENTANE;NITROMETHANE;CC(C)C(C)C(C)C;C[N+](=O)[O-];-3.01
HEXANOL;BUTANONE;CCCCCCO;CCC(=O)C;-6.96
VALERONITRILE;HEXANE;CCCCC#N;CCCCCC;-4.45
CARBON DISULFIDE;1,4-DIOXANE;C(=S)=S;C1COCCO1;-3.03
2,3,4-TRIMETHYLPENTANE;2,2,4-TRIMETHYLPENTANE;CC(C)C(C)C(C)C;CC(C)CC(C)(C)C;-4.89
ETHYL IODIDE;HEXANE;CCI;CCCCCC;-3.7
ETHYL ACETATE;DICHLOROMETHANE;CCOC(=O)C;C(Cl)Cl;-5.23
ETHYLCYCLOHEXANE;BUTYRONITRILE;CCC1CCCCC1;CCCC#N;-4.55
NITROBENZENE;DODECANE;c1ccc(cc1)[N+](=O)[O-];CCCCCCCCCCCC;-6.07
ACETONE;DICHLOROMETHANE;CC(=O)C;C(Cl)Cl;-4.62
PENTANE;PENTANOL;CCCCC;CCCCCO;-2.65
OCT-1-YNE;DIMETHYLFORMAMIDE;CCCCCCC#C;CN(C)C=O;-4.98
DICHLOROMETHANE;N,N-DIMETHYLACETAMIDE;C(Cl)Cl;CC(=O)N(C)C;-4.34
M-XYLENE;2,2,4-TRIMETHYLPENTANE;Cc1cccc(c1)C;CC(C)CC(C)(C)C;-5.12
Daiflon S2;HEXANE;C(C(F)(Cl)Cl)(F)(Cl)Cl;CCCCCC;-4.43
METHYL PROPANOATE;OCTANE;CCC(=O)OC;CCCCCCCC;-3.57
ISOBUTANOL;5,8,11,14-TETRAOXAOCTADECANE;CC(C)CO;CCCCOCCOCCOCCOCCCC;-5.06
METHYL VALERATE;METHANOL;CCCCC(=O)OC;CO;-5.33
2,2,2-TRIFLUOROETHANOL;1,4-DIOXANE;C(C(F)(F)F)O;C1COCCO1;-5.63
NONANE;HEPTANE;CCCCCCCCC;CCCCCCC;-6.07
FLUOROTRICHLOROMETHANE;N-METHYLPYRROLIDONE;C(F)(Cl)(Cl)Cl;CN1CCCC1=O;-2.56
FLUOROTRICHLOROMETHANE;DIETHYLENE GLYCOL DIBUTYL ETHER;C(F)(Cl)(Cl)Cl;CCCCOCCOCCOCCCC;-2.88
MOLECULAR OXYGEN;NONANE;O=O;CCCCCCCCC;0.73
HEXANE;DECANE;CCCCCC;CCCCCCCCCC;-3.81
HEPTANE;DIETHYLENE GLYCOL DIBUTYL ETHER;CCCCCCC;CCCCOCCOCCOCCCC;-4.15
ISOHEXANOL;CHLOROFORM;CC(C)CCCO;C(Cl)(Cl)Cl;-6.6
Daiflon S2;1,4-DIOXANE;C(C(F)(Cl)Cl)(F)(Cl)Cl;C1COCCO1;-4.46
DIBUTYL ETHER;HEXADECANE;CCCCOCCCC;CCCCCCCCCCCCCCCC;-5.46
NITROUS OXIDE;SULFOLANE;[N-]=[N+]=O;C1CCS(=O)(=O)C1;-0.47
BENZENE;4-FORMYLMORPHOLINE;C1=CC=CC=C1;C1COCCN1C=O;-4.02
PROPIONIC ACID;CARBON TETRACHLORIDE;CCC(=O)O;C(Cl)(Cl)(Cl)Cl;-3.98
PROPANE;N-BUTANOL;CCC;CCCCO;-1.35
3,4-dimethylpyridine;water;Cc1ccncc1C;O;-0.36854598055899745
NITROMETHANE;DIIODOMETHANE;C[N+](=O)[O-];C(I)I;-3.79
P-XYLENE;2-ETHOXYETHANOL;Cc1ccc(cc1)C;CCOCCO;-5.2
1,2-DICHLOROBENZENE;2-ETHOXYETHANOL;C1=CC=C(C(=C1)Cl)Cl;CCOCCO;-6.62
ETHYLCYCLOHEXANE;P-XYLENE;CCC1CCCCC1;CC1=CC=C(C=C1)C;-5.32
DIMETHYL ETHER;PENTANOL;COC;CCCCCO;-1.98
HEXANE;FORMAMIDE;CCCCCC;C(=O)N;-0.53
N-BUTANE;TOLUENE;CCCC;CC1=CC=CC=C1;-2.38
BUTYL ACETATE;HEPTANE;CCCCOC(=O)C;CCCCCCC;-4.92
DICHLOROMETHANE;1-OCTANOL;C(Cl)Cl;CCCCCCCCO;-3.1
N-BUTYLAMINE;DIBUTYL ETHER;CCCCN;CCCCOCCCC;-3.66
ETHYL BUTANOATE;OCTANE;CCCC(=O)OCC;CCCCCCCC;-4.69
O-XYLENE;DICHLOROETHANE;Cc1ccccc1C;C(CCl)Cl;-6.13
CHLOROBENZENE;CARBON TETRACHLORIDE;c1ccc(cc1)Cl;C(Cl)(Cl)(Cl)Cl;-5.68
ETHANOL;NITROETHANE;CCO;CC[N+](=O)[O-];-3.85
METHYL FORMATE;2-ETHOXYETHANOL;COC=O;CCOCCO;-3.08
OCTANE;FORMAMIDE;CCCCCCCC;C(=O)N;-1.27
MOLECULAR OXYGEN;ACETIC ACID;O=O;CC(=O)O;0.97
1-ETHOXYBUTANE;1-ETHOXYBUTANE;CCCCOCC;CCCCOCC;-4.61
DICHLORODIFLUOROMETHANE;CARBON TETRACHLORIDE;C(F)(F)(Cl)Cl;C(Cl)(Cl)(Cl)Cl;-1.92
N-BUTANE;DODECANE;CCCC;CCCCCCCCCCCC;-2.26
1,6-HEPTADIENE;ETHYL ACETATE;C=CCCCC=C;CCOC(=O)C;-4.6
BUTYRALDEHYDE;4-FORMYLMORPHOLINE;CCCC=O;C1COCCN1C=O;-3.94
METHANE;METHYLCYCLOHEXANE;C;CC1CCCCC1;0.16
BENZALDEHYDE;HEXADECANE;C1=CC=C(C=C1)C=O;CCCCCCCCCCCCCCCC;-5.44
MOLECULAR NITROGEN;1,4-DIOXANE;N#N;C1COCCO1;1.42
METHYL ACETATE;DIIODOMETHANE;CC(=O)OC;C(I)I;-3.17
ETHANE;HEXANOL;CC;CCCCCCO;-0.58
TERT-BUTYL CHLORIDE;N-METHYLPYRROLIDONE;CC(C)(C)Cl;CN1CCCC1=O;-2.97
BUTYL ACETATE;FORMAMIDE;CCCCOC(=O)C;C(=O)N;-4.07
TERT-AMYL ALCOHOL;HEXADECANE;CCC(C)(C)O;CCCCCCCCCCCCCCCC;-3.59
DODECAN-1-OL;2,2,4-TRIMETHYLPENTANE;CCCCCCCCCCCCO;CC(C)CC(C)(C)C;-8.62
hexanoic acid;water;CCCCCC(=O)O;O;-0.626035130204146
DIISOPROPYL ETHER;METHANOL;CC(C)OC(C)C;CO;-3.82
1-(4-methoxyphenyl)ethanone;water;CC(=O)c1ccc(cc1)OC;O;-0.1552721394387736
TERT-BUTYL CHLORIDE;BENZONITRILE;CC(C)(C)Cl;C1=CC=C(C=C1)C#N;-3.15
METHYLCYCLOHEXANE;N-METHYLACETAMIDE;CC1CCCCC1;C/C(=N/C)/O;-3.59
HEPTANE;N-METHYLFORMAMIDE;CCCCCCC;C/N=C/O;-2.82
PYRIDINE;HEXANE;c1ccncc1;CCCCCC;-4.19
PROPANE;ETHYLENE GLYCOL;CCC;C(CO)O;-0.04
CARBON TETRACHLORIDE;N-METHYLACETAMIDE;C(Cl)(Cl)(Cl)Cl;C/C(=N/C)/O;-3.9
2,2,4-TRIMETHYLPENTANE;DECAN-1-OL;CC(C)CC(C)(C)C;CCCCCCCCCCO;-3.9
TETRAHYDROFURAN;N-METHYLACETAMIDE;C1CCOC1;C/C(=N/C)/O;-3.87
2-CHLOROETHANOL;ETHYLBENZENE;C(CCl)O;CCC1=CC=CC=C1;-4.65
ISOHEPTANE;1-HEXADECENE;CCCCC(C)C;CCCCCCCCCCCCCCC=C;-3.95
DIHYDROGEN;ISOBUTANOL;[HH];CC(C)CO;1.53
NITROMETHANE;DIISOPROPYL ETHER;C[N+](=O)[O-];CC(C)OC(C)C;-3.83
TERT-BUTYL BROMIDE;BENZONITRILE;CC(C)(C)Br;C1=CC=C(C=C1)C#N;-3.64
2-NITROTOLUENE;CARBON TETRACHLORIDE;CC1=CC=CC=C1[N+](=O)[O-];C(Cl)(Cl)(Cl)Cl;-7.49
BENZENE;DIIODOMETHANE;C1=CC=CC=C1;C(I)I;-3.83
PENTANE;DICHLOROMETHANE;CCCCC;C(Cl)Cl;-3.06
ETHYLCYCLOHEXANE;1,2-Dichlorethane;CCC1CCCCC1;C(CCl)Cl;-4.87
3-METHYL-2-PENTANOL;CHLOROFORM;CCC(C)C(C)O;C(Cl)(Cl)Cl;-6.5
ETHANE;HEPTAN-1-OL;CC;CCCCCCCO;-0.6
OCTANE;ETHYL BENZOATE;CCCCCCCC;CCOC(=O)C1=CC=CC=C1;-4.64
HEXANE;CARBON DISULFIDE;CCCCCC;C(=S)=S;-4.0
M-XYLENE;TRIBUTYL PHOSPHATE;Cc1cccc(c1)C;CCCCOP(=O)(OCCCC)OCCCC;-5.43
2-HEXANONE;HEPTANE;CCCCC(=O)C;CCCCCCC;-4.55
VALERONITRILE;1-OCTANOL;CCCCC#N;CCCCCCCCO;-4.91
CYCLOHEXANE;ETHYLENE GLYCOL;C1CCCCC1;C(CO)O;-1.54
ISOBUTENE;M-XYLENE;CC(=C)C;CC1=CC(=CC=C1)C;-2.33
2,5-DIMETHYLHEXANE;OCTANE;CC(C)CCC(C)C;CCCCCCCC;-4.83
O-XYLENE;METHOXYETHANOL;Cc1ccccc1C;COCCO;-5.26
BENZENE;ETHYLENE GLYCOL;C1=CC=CC=C1;C(CO)O;-2.77
DICHLOROMETHANE;OCTANE;C(Cl)Cl;CCCCCCCC;-2.86
